CREATEDAT,LOADER_CASE,DEVICE_INFO,APP_VERSION,DURATION_RANGE,RECORD_COUNT
2026-04-24,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,10000+ ms,36
2026-04-24,DOCUMENTS_LIST,IOS,6.6.2,10000+ ms,600
2026-04-24,DOCUMENTS_LIST,IOS,6.6.1,10000+ ms,40
2026-04-24,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,10000+ ms,71
2026-04-24,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,1001-5000 ms,11
2026-04-24,DOCUMENTS_LIST,IOS,6.6.1,1001-5000 ms,395
2026-04-24,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,1001-5000 ms,54
2026-04-24,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,1001-5000 ms,54
2026-04-24,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,1001-5000 ms,72
2026-04-24,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,1001-5000 ms,318
2026-04-24,DOCUMENTS_LIST,IOS,6.6.0,1001-5000 ms,723
2026-04-24,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,1001-5000 ms,160
2026-04-24,DOCUMENTS_LIST,IOS,6.5.0,1001-5000 ms,131
2026-04-24,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,1001-5000 ms,935
2026-04-24,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,1001-5000 ms,3052
2026-04-24,DOCUMENTS_LIST,IOS,6.6.2,1001-5000 ms,6384
2026-04-24,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,5001-10000 ms,708
2026-04-24,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,5001-10000 ms,5
2026-04-24,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,5001-10000 ms,53
2026-04-24,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,5001-10000 ms,17
2026-04-24,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,5001-10000 ms,8
2026-04-24,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,5001-10000 ms,32
2026-04-24,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,5001-10000 ms,3
2026-04-24,DOCUMENTS_LIST,IOS,6.6.1,5001-10000 ms,60
2026-04-24,DOCUMENTS_LIST,IOS,6.5.0,5001-10000 ms,22
2026-04-24,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,5001-10000 ms,135
2026-04-24,DOCUMENTS_LIST,IOS,6.6.0,5001-10000 ms,103
2026-04-24,DOCUMENTS_LIST,IOS,6.6.2,5001-10000 ms,813
2026-04-24,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,501-1000 ms,36
2026-04-24,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,501-1000 ms,5
2026-04-24,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,501-1000 ms,24
2026-04-24,DOCUMENTS_LIST,IOS,6.6.0,501-1000 ms,2586
2026-04-24,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,501-1000 ms,743
2026-04-24,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,501-1000 ms,173
2026-04-24,DOCUMENTS_LIST,IOS,6.5.0,501-1000 ms,615
2026-04-24,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,501-1000 ms,635
2026-04-24,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,501-1000 ms,448
2026-04-24,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,501-1000 ms,9680
2026-04-24,DOCUMENTS_LIST,IOS,6.6.1,501-1000 ms,1462
2026-04-24,DOCUMENTS_LIST,IOS,6.6.2,501-1000 ms,29452
2026-04-24,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,< 0 ms,2
2026-04-24,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,< 0 ms,12
2026-04-24,DOCUMENTS_LIST,IOS,6.5.0,= 0 ms,483
2026-04-24,DOCUMENTS_LIST,IOS,6.6.2,= 0 ms,28838
2026-04-24,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,= 0 ms,287
2026-04-24,DOCUMENTS_LIST,IOS,6.6.1,= 0 ms,1294
2026-04-24,DOCUMENTS_LIST,IOS,6.6.0,= 0 ms,2159
2026-04-24,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,= 0 ms,689
2026-04-24,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,= 0 ms,14894
2026-04-24,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,= 0 ms,162
2026-04-24,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,= 0 ms,44
2026-04-24,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,= 0 ms,115
2026-04-24,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,= 0 ms,1201
2026-04-24,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,= 0 ms,2670
2026-04-25,DOCUMENTS_LIST,IOS,6.5.0,10000+ ms,24
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,10000+ ms,30
2026-04-25,DOCUMENTS_LIST,IOS,6.6.1,10000+ ms,23
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,10000+ ms,469
2026-04-25,DOCUMENTS_LIST,IOS,6.6.0,10000+ ms,54
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,10000+ ms,2
2026-04-25,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,10000+ ms,111
2026-04-25,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,10000+ ms,1345
2026-04-25,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,10000+ ms,53
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,10000+ ms,12
2026-04-25,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,10000+ ms,16
2026-04-25,DOCUMENTS_LIST,IOS,6.6.2,10000+ ms,576
2026-04-25,DOCUMENTS_LIST,IOS,6.6.1,1001-5000 ms,218
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,1001-5000 ms,724
2026-04-25,DOCUMENTS_LIST,IOS,6.6.0,1001-5000 ms,486
2026-04-25,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,1001-5000 ms,63
2026-04-25,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,1001-5000 ms,2225
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,1001-5000 ms,22
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,1001-5000 ms,12
2026-04-25,DOCUMENTS_LIST,IOS,6.5.0,1001-5000 ms,107
2026-04-25,DOCUMENTS_LIST,IOS,6.6.2,1001-5000 ms,4357
2026-04-25,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,1001-5000 ms,81
2026-04-25,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,1001-5000 ms,175
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,1001-5000 ms,58
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,5001-10000 ms,11
2026-04-25,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,5001-10000 ms,19
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,5001-10000 ms,1
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,5001-10000 ms,3
2026-04-25,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,5001-10000 ms,587
2026-04-25,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,5001-10000 ms,8
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,5001-10000 ms,137
2026-04-25,DOCUMENTS_LIST,IOS,6.6.2,5001-10000 ms,721
2026-04-25,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,5001-10000 ms,31
2026-04-25,DOCUMENTS_LIST,IOS,6.6.1,5001-10000 ms,29
2026-04-25,DOCUMENTS_LIST,IOS,6.6.0,5001-10000 ms,80
2026-04-25,DOCUMENTS_LIST,IOS,6.5.0,5001-10000 ms,20
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,501-1000 ms,567
2026-04-25,DOCUMENTS_LIST,IOS,6.6.1,501-1000 ms,863
2026-04-25,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,501-1000 ms,282
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,501-1000 ms,6
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,501-1000 ms,15
2026-04-25,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,501-1000 ms,132
2026-04-25,DOCUMENTS_LIST,IOS,6.5.0,501-1000 ms,494
2026-04-25,DOCUMENTS_LIST,IOS,6.6.0,501-1000 ms,1953
2026-04-25,DOCUMENTS_LIST,IOS,6.6.2,501-1000 ms,25264
2026-04-25,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,501-1000 ms,8437
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,501-1000 ms,28
2026-04-25,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,501-1000 ms,572
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,< 0 ms,2
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,< 0 ms,11
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,= 0 ms,898
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,= 0 ms,12529
2026-04-25,DOCUMENTS_LIST,IOS,6.5.0,= 0 ms,417
2026-04-25,DOCUMENTS_LIST,IOS,6.6.2,= 0 ms,24654
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,= 0 ms,207
2026-04-25,DOCUMENTS_LIST,IOS,6.6.0,= 0 ms,1614
2026-04-25,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,= 0 ms,428
2026-04-25,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,= 0 ms,2431
2026-04-25,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,= 0 ms,138
2026-04-25,DOCUMENTS_LIST,IOS,6.6.1,= 0 ms,765
2026-04-25,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,= 0 ms,65
2026-04-25,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,= 0 ms,24
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,10000+ ms,17
2026-04-26,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,10000+ ms,70
2026-04-26,DOCUMENTS_LIST,IOS,6.5.0,10000+ ms,16
2026-04-26,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,10000+ ms,25
2026-04-26,DOCUMENTS_LIST,IOS,6.6.2,10000+ ms,449
2026-04-26,DOCUMENTS_LIST,IOS,6.6.0,10000+ ms,41
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,10000+ ms,390
2026-04-26,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,10000+ ms,22
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,10000+ ms,18
2026-04-26,DOCUMENTS_LIST,IOS,6.6.1,10000+ ms,20
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,10000+ ms,5
2026-04-26,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,10000+ ms,1147
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,1001-5000 ms,45
2026-04-26,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,1001-5000 ms,40
2026-04-26,DOCUMENTS_LIST,IOS,6.5.0,1001-5000 ms,111
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,1001-5000 ms,18
2026-04-26,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,1001-5000 ms,1982
2026-04-26,DOCUMENTS_LIST,IOS,6.6.1,1001-5000 ms,169
2026-04-26,DOCUMENTS_LIST,IOS,6.6.0,1001-5000 ms,409
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,1001-5000 ms,579
2026-04-26,DOCUMENTS_LIST,IOS,6.6.2,1001-5000 ms,4288
2026-04-26,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,1001-5000 ms,157
2026-04-26,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,1001-5000 ms,68
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,1001-5000 ms,13
2026-04-26,DOCUMENTS_LIST,IOS,6.6.2,5001-10000 ms,529
2026-04-26,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,5001-10000 ms,429
2026-04-26,DOCUMENTS_LIST,IOS,6.6.0,5001-10000 ms,65
2026-04-26,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,5001-10000 ms,10
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,5001-10000 ms,113
2026-04-26,DOCUMENTS_LIST,IOS,6.5.0,5001-10000 ms,20
2026-04-26,DOCUMENTS_LIST,IOS,6.6.1,5001-10000 ms,25
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,5001-10000 ms,1
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,5001-10000 ms,6
2026-04-26,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,5001-10000 ms,36
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,5001-10000 ms,2
2026-04-26,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,5001-10000 ms,7
2026-04-26,DOCUMENTS_LIST,IOS,6.6.0,501-1000 ms,1622
2026-04-26,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,501-1000 ms,145
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,501-1000 ms,525
2026-04-26,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,501-1000 ms,7460
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,501-1000 ms,11
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,501-1000 ms,7
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,501-1000 ms,27
2026-04-26,DOCUMENTS_LIST,IOS,6.6.1,501-1000 ms,632
2026-04-26,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,501-1000 ms,490
2026-04-26,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,501-1000 ms,189
2026-04-26,DOCUMENTS_LIST,IOS,6.5.0,501-1000 ms,467
2026-04-26,DOCUMENTS_LIST,IOS,6.6.2,501-1000 ms,22104
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,< 0 ms,2
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,< 0 ms,10
2026-04-26,DOCUMENTS_LIST,IOS,6.6.1,= 0 ms,490
2026-04-26,DOCUMENTS_LIST,IOS,6.5.0,= 0 ms,407
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,= 0 ms,10553
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,= 0 ms,712
2026-04-26,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,= 0 ms,42
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,= 0 ms,271
2026-04-26,DOCUMENTS_LIST,IOS,6.6.2,= 0 ms,21332
2026-04-26,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,= 0 ms,198
2026-04-26,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,= 0 ms,124
2026-04-26,DOCUMENTS_LIST,IOS,6.6.0,= 0 ms,1307
2026-04-26,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,= 0 ms,2180
2026-04-26,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,= 0 ms,34
2026-04-27,DOCUMENTS_LIST,IOS,6.6.2,10000+ ms,1591
2026-04-27,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,10000+ ms,33
2026-04-27,DOCUMENTS_LIST,IOS,6.6.0,10000+ ms,160
2026-04-27,DOCUMENTS_LIST,IOS,6.5.0,10000+ ms,43
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,10000+ ms,19
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,10000+ ms,1088
2026-04-27,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,10000+ ms,136
2026-04-27,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,10000+ ms,2233
2026-04-27,DOCUMENTS_LIST,IOS,6.6.1,10000+ ms,41
2026-04-27,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,10000+ ms,46
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,10000+ ms,18
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,10000+ ms,70
2026-04-27,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,1001-5000 ms,165
2026-04-27,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,1001-5000 ms,434
2026-04-27,DOCUMENTS_LIST,IOS,6.6.1,1001-5000 ms,341
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,1001-5000 ms,64
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,1001-5000 ms,1174
2026-04-27,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,1001-5000 ms,121
2026-04-27,DOCUMENTS_LIST,IOS,6.6.2,1001-5000 ms,13121
2026-04-27,DOCUMENTS_LIST,IOS,6.6.0,1001-5000 ms,1018
2026-04-27,DOCUMENTS_LIST,IOS,6.5.0,1001-5000 ms,307
2026-04-27,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,1001-5000 ms,6603
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,1001-5000 ms,20
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,1001-5000 ms,19
2026-04-27,DOCUMENTS_LIST,IOS,6.6.0,5001-10000 ms,170
2026-04-27,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,5001-10000 ms,57
2026-04-27,DOCUMENTS_LIST,IOS,6.6.1,5001-10000 ms,69
2026-04-27,DOCUMENTS_LIST,IOS,6.6.2,5001-10000 ms,2106
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,5001-10000 ms,5
2026-04-27,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,5001-10000 ms,17
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,5001-10000 ms,251
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,5001-10000 ms,9
2026-04-27,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,5001-10000 ms,11
2026-04-27,DOCUMENTS_LIST,IOS,6.5.0,5001-10000 ms,59
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,5001-10000 ms,7
2026-04-27,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,5001-10000 ms,802
2026-04-27,DOCUMENTS_LIST,IOS,6.6.2,501-1000 ms,35392
2026-04-27,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,501-1000 ms,195
2026-04-27,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,501-1000 ms,161
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,501-1000 ms,11
2026-04-27,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,501-1000 ms,544
2026-04-27,DOCUMENTS_LIST,IOS,6.6.0,501-1000 ms,2368
2026-04-27,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,501-1000 ms,9595
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,501-1000 ms,1
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,501-1000 ms,2
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,501-1000 ms,379
2026-04-27,DOCUMENTS_LIST,IOS,6.5.0,501-1000 ms,741
2026-04-27,DOCUMENTS_LIST,IOS,6.6.1,501-1000 ms,818
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,< 0 ms,1
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,< 0 ms,33
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,< 0 ms,1
2026-04-27,DOCUMENTS_LIST,IOS,6.6.2,= 0 ms,28475
2026-04-27,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,= 0 ms,1963
2026-04-27,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,= 0 ms,25
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,= 0 ms,273
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,= 0 ms,17224
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,= 0 ms,1065
2026-04-27,DOCUMENTS_LIST,IOS,6.5.0,= 0 ms,496
2026-04-27,DOCUMENTS_LIST,IOS,6.6.1,= 0 ms,567
2026-04-27,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,= 0 ms,364
2026-04-27,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,= 0 ms,108
2026-04-27,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,= 0 ms,26
2026-04-27,DOCUMENTS_LIST,IOS,6.6.0,= 0 ms,1666
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,10000+ ms,779
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,10000+ ms,12
2026-04-28,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,10000+ ms,120
2026-04-28,DOCUMENTS_LIST,IOS,6.6.1,10000+ ms,28
2026-04-28,DOCUMENTS_LIST,IOS,6.6.2,10000+ ms,842
2026-04-28,DOCUMENTS_LIST,IOS,6.5.0,10000+ ms,26
2026-04-28,DOCUMENTS_LIST,IOS,6.6.0,10000+ ms,78
2026-04-28,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,10000+ ms,30
2026-04-28,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,10000+ ms,30
2026-04-28,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,10000+ ms,2136
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,10000+ ms,37
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,10000+ ms,10
2026-04-28,DOCUMENTS_LIST,IOS,6.6.0,1001-5000 ms,669
2026-04-28,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,1001-5000 ms,99
2026-04-28,DOCUMENTS_LIST,IOS,6.6.2,1001-5000 ms,8418
2026-04-28,DOCUMENTS_LIST,IOS,6.6.1,1001-5000 ms,206
2026-04-28,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,1001-5000 ms,96
2026-04-28,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,1001-5000 ms,309
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,1001-5000 ms,26
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,1001-5000 ms,18
2026-04-28,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,1001-5000 ms,5075
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,1001-5000 ms,68
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,1001-5000 ms,1303
2026-04-28,DOCUMENTS_LIST,IOS,6.5.0,1001-5000 ms,203
2026-04-28,ISSUERS_LIST,IOS,6.7.0,1001-5000 ms,1
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,5001-10000 ms,3
2026-04-28,DOCUMENTS_LIST,IOS,6.5.0,5001-10000 ms,34
2026-04-28,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,5001-10000 ms,11
2026-04-28,DOCUMENTS_LIST,IOS,6.6.2,5001-10000 ms,1093
2026-04-28,DOCUMENTS_LIST,IOS,6.6.1,5001-10000 ms,27
2026-04-28,DOCUMENTS_LIST,IOS,6.6.0,5001-10000 ms,99
2026-04-28,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,5001-10000 ms,31
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,5001-10000 ms,207
2026-04-28,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,5001-10000 ms,678
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,5001-10000 ms,5
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,5001-10000 ms,11
2026-04-28,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,5001-10000 ms,11
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,501-1000 ms,550
2026-04-28,DOCUMENTS_LIST,IOS,6.6.0,501-1000 ms,2112
2026-04-28,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,501-1000 ms,523
2026-04-28,DOCUMENTS_LIST,IOS,6.6.1,501-1000 ms,659
2026-04-28,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,501-1000 ms,176
2026-04-28,DOCUMENTS_LIST,IOS,6.6.2,501-1000 ms,35038
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,501-1000 ms,5
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,501-1000 ms,15
2026-04-28,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,501-1000 ms,9923
2026-04-28,DOCUMENTS_LIST,IOS,6.5.0,501-1000 ms,674
2026-04-28,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,501-1000 ms,167
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,501-1000 ms,5
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,< 0 ms,21
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,< 0 ms,1
2026-04-28,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,= 0 ms,2275
2026-04-28,DOCUMENTS_LIST,IOS,6.6.0,= 0 ms,1618
2026-04-28,DOCUMENTS_LIST,IOS,6.5.0,= 0 ms,556
2026-04-28,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,= 0 ms,30
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,= 0 ms,294
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,= 0 ms,17037
2026-04-28,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,= 0 ms,95
2026-04-28,DOCUMENTS_LIST,IOS,6.7.0,= 0 ms,1
2026-04-28,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,= 0 ms,42
2026-04-28,DOCUMENTS_LIST,IOS,6.6.1,= 0 ms,530
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,= 0 ms,933
2026-04-28,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,= 0 ms,298
2026-04-28,NOTIFICATIONS_LIST,IOS,6.7.0,= 0 ms,1
