CREATED_AT, VIZ_TYPE, ALIAS_NAME, UAEPASS_AUTHENTICATION, ORIGIN, USER_AGENT, REQUIRED_DOC_NAMES, NOTIFICATION_STATE, MANDATORY_DOCS_AVAILABLE, MANDATORY_DOCS_FULFILLED, FIRST_READ_MANDATORY_DOCS_AVAILABLE, FIRST_READ_MANDATORY_DOCS_FULFILLED,CREDENTIAL_REQUEST,CREDENTIAL_STATUS, CONSENT_GIVEN, PIN_GIVEN, STATUS, ERROR_CATEGORIZATION, FAILURE_REASON, DOC_AVAILIBILITY, COUNT, NOTIFIED_SUCCESSFULLY,APP_RELEASE
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,Android,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,YES,6.4.1
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,YES,6.2.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,YES,6.4.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Passport",Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,1,YES,6.4.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Passport",Read,Yes,Yes,No,No,No,,Yes,Yes,Shared,,,Required Docs Available,1,YES,6.4.1
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Passport",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Failed,Failed after PIN page,USER_SESSION_AUTHENTICATION_FAILED,Required Docs Available,1,YES,6.4.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Passport",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NO,6.4.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Passport",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,YES,5.10.1
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Passport",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,4,YES,6.4.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Passport",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,USER_SESSION_AUTHENTICATION_FAILED,Required Docs Available,1,YES,6.4.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Passport",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,NO,6.4.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Passport",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,YES,6.1.1
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Passport",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,YES,6.2.2
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Passport",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,YES,6.3.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Passport",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,8,YES,6.4.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,1,NO,6.4.1
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,3,YES,6.4.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,1,YES,6.4.1
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,No,No,No,No,Yes,Failed,No,No,Failed,,DOCUMENT REQUEST FAILED,Required Docs Not Available,1,YES,6.4.1
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,No,,Yes,Yes,Shared,,,Required Docs Available,1,NO,6.4.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,No,,Yes,Yes,Shared,,,Required Docs Available,1,YES,5.2.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,No,,Yes,Yes,Shared,,,Required Docs Available,1,YES,6.4.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,No,,Yes,Yes,Shared,,,Required Docs Available,1,YES,6.4.1
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NO,6.2.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,6,NO,6.4.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,4,NO,6.4.1
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,2,YES,5.5.1
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,2,YES,6.1.5
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,YES,6.2.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,2,YES,6.2.2
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,43,YES,6.4.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,14,YES,6.4.1
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,SIGNING_TIMEOUT,Required Docs Available,2,YES,6.4.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,USER_SESSION_AUTHENTICATION_FAILED,Required Docs Available,1,YES,6.1.1
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,5,NO,6.4.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,3,NO,6.4.1
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,YES,5.10.1
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,YES,6.0.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,YES,6.2.2
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,48,YES,6.4.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,11,YES,6.4.1
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Read,Yes,Yes,Yes,Yes,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,YES,6.4.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Rejected,No,No,No,No,No,,No,No,User Rejected,,,Required Docs Not Available,1,YES,6.4.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,IOS,"Emirates ID Card, Residence Visa",Rejected,No,No,No,No,Yes,Success,No,No,User Rejected,,,Required Docs Not Available,1,YES,6.4.0
12-Nov-25,Push,ADCB,DV with UAEPASS Authentication,WEB,,"Emirates ID Card, Residence Visa",Unread,No,No,No,No,No,,No,No,Unread Notification,,,Required Docs Not Available,2,YES,NA
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,1,NA,5.1.1
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,1,NA,6.0.1
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,2,NA,6.1.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,2,NA,6.1.3
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,1,NA,6.1.4
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,3,NA,6.2.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,1,NA,6.2.1
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,1,NA,6.2.2
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,1,NA,6.3.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,184,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,18,NA,6.4.1
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,No,No,No,No,Yes,Failed,No,No,Failed,,DOCUMENT REQUEST FAILED,Required Docs Not Available,6,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,No,No,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Not Available,1,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,No,,Yes,No,No Action Taken,,,Required Docs Available,2,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,5.1.1
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.4.1
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Available,1,NA,6.1.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Available,6,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,No,No Action Taken,,,Required Docs Available,3,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Failed,Failed after PIN page,DDA_INVALID_CADES_SIGNATURE_ERROR,Required Docs Available,1,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Failed,Failed after PIN page,STATUS_CHECK_FAILURE,Required Docs Available,1,NA,6.3.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Failed,Failed after PIN page,USER_SESSION_AUTHENTICATION_FAILED,Required Docs Available,1,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,No Action Taken,,,Required Docs Available,1,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,2,NA,5.10.1
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,5.5.1
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,5.7.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.1.4
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.2.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,2,NA,6.2.2
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,3,NA,6.3.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,73,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,2,NA,6.4.1
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,1,NA,5.9.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,3,NA,6.1.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,2,NA,6.2.1
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,5,NA,6.2.2
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,1,NA,6.3.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,105,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,7,NA,6.4.1
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,1,NA,6.4.2
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,No,Failed,Failed before PIN page,ISSUER_DOCUMENT_RETRIVAL_FAILURE,Required Docs Available,1,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,No,No Action Taken,,,Required Docs Available,1,NA,5.2.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,No,No Action Taken,,,Required Docs Available,2,NA,6.2.2
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,No,No Action Taken,,,Required Docs Available,58,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,No,No Action Taken,,,Required Docs Available,5,NA,6.4.1
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,DATA_RETREIVAL_ERROR_FROM_REDIS,Required Docs Available,1,NA,5.9.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,DDA_INVALID_CADES_SIGNATURE_ERROR,Required Docs Available,1,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,DDA_INVALID_CADES_SIGNATURE_ERROR,Required Docs Available,1,NA,6.4.1
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,PROOF_OF_PRESENTATION_CREATION_FAILURE,Required Docs Available,1,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,SIGNING_TIMEOUT,Required Docs Available,8,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,SIGNING_TIMEOUT,Required Docs Available,1,NA,6.4.1
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,STATUS_CHECK_FAILURE,Required Docs Available,1,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,USER_SESSION_AUTHENTICATION_FAILED,Required Docs Available,5,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,No Action Taken,,,Required Docs Available,1,NA,5.9.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,No Action Taken,,,Required Docs Available,2,NA,6.1.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,No Action Taken,,,Required Docs Available,1,NA,6.1.4
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,No Action Taken,,,Required Docs Available,34,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,No Action Taken,,,Required Docs Available,2,NA,6.4.1
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,4,NA,5.10.1
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,4,NA,5.5.1
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,2,NA,5.7.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,4,NA,5.9.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.0.1
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,5,NA,6.1.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,6,NA,6.1.3
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,5,NA,6.1.4
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,6,NA,6.2.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,9,NA,6.2.1
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,14,NA,6.2.2
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,13,NA,6.3.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,944,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,76,NA,6.4.1
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,No,No,No,No,No,,No,No,User Rejected,,,Required Docs Not Available,26,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,No,No,No,No,Yes,Failed,No,No,User Rejected,,,Required Docs Not Available,1,NA,6.3.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,No,No,No,No,Yes,Failed,No,No,User Rejected,,,Required Docs Not Available,1,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,Yes,Yes,No,No,Yes,Success,No,No,User Rejected,,,Required Docs Available,2,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,Yes,Yes,No,No,Yes,Success,Yes,Yes,User Rejected,,,Required Docs Available,1,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,Yes,Yes,Yes,Yes,No,,No,No,User Rejected,,,Required Docs Available,2,NA,5.10.1
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,Yes,Yes,Yes,Yes,No,,No,No,User Rejected,,,Required Docs Available,8,NA,6.4.0
12-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Passport",Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,5,NA,6.4.0
